Higher,Lower,HigherWins,LowerWins,Ties
2251799814209536,140737488355840,954608,750853,6843
35184405643264,34361835520,954608,750853,6843
274877939712,2200096997376,1199172,480634,32498
33554436,268566528,1199172,480634,32498
2199023259648,32784,1199172,480634,32498
2251800082120704,8796093022212,1199172,480634,32498
167772160,68719476738,1271006,404990,36308
20480,1099520016384,1271006,404990,36308
1374389534720,562949953437696,1271006,404990,36308
2251799813685250,134218752,1271006,404990,36308
260,524320,957190,721531,33583
2129920,4295229440,957190,721531,33583
142936511610880,17592186044480,957190,721531,33583
17448304640,35186519572480,957190,721531,33583
17592194433024,281483566645248,957037,739735,15532
2147484672,34360786944,957037,739735,15532
68719476768,70368744178176,957037,739735,15532
562949953683456,4194432,957037,739735,15532
137439215616,335544320,1064582,634350,13372
1125902054326272,2748779069440,1064582,634350,13372
17592186046464,5,1064582,634350,13372
16777248,40960,1064582,634350,13372
1125899907104768,558345748480,1095633,604886,11785
2147485696,70368744177665,1095633,604886,11785
137438953504,68157440,1095633,604886,11785
17592202821632,8320,1095633,604886,11785
65544,1649267441664,1399606,268272,44426
4398583382016,24576,1399606,268272,44426
536936448,3,1399606,268272,44426
4398046511112,201326592,1399606,268272,44426
137438953600,4294975488,1158673,541103,12528
1125899907891200,35184439197696,1158673,541103,12528
70368760954880,524289,1158673,541103,12528
8589936640,549755813952,1158673,541103,12528
2199023255616,4398046576640,493697,1189713,28894
524292,536870920,493697,1189713,28894
35184640524288,536870920,493697,1189713,28894
4295000064,4398046576640,493697,1189713,28894
8388640,70368878395392,1074983,622018,15303
68719738880,1099511627904,1074983,622018,15303
562952100904960,1048578,1074983,622018,15303
17592186045440,8589950976,1074983,622018,15303
281474976710672,4295229440,949488,741828,20988
1077936128,17592186044480,949488,741828,20988
131584,35186519572480,949488,741828,20988
8830452760576,524320,949488,741828,20988
301989888,2098176,960508,743917,7879
2473901162496,17188257792,960508,743917,7879
2251799813685252,140806207832064,960508,743917,7879
36864,562949953421568,960508,743917,7879
562949953552384,1074266112,1151766,484997,75541
8796101410816,35184372088848,1151766,484997,75541
1073742848,8800387989504,1151766,484997,75541
68719476752,131136,1151766,484997,75541
422212465065984,550829555712,1182552,509050,20702
768,8796093022209,1182552,509050,20702
51539607552,67239936,1182552,509050,20702
6291456,8208,1182552,509050,20702
17408,2147483650,1216259,430392,65653
142606336,17592186060800,1216259,430392,65653
562949953421314,1099511889920,1216259,430392,65653
1168231104512,134217760,1216259,430392,65653
562950020530176,134217744,970611,723754,17939
8388609,1073741826,970611,723754,17939
68719484928,8796093038592,970611,723754,17939
549755814912,1099511758848,970611,723754,17939
68719542272,1099645845504,779737,914588,17979
562950490292224,1099511627778,779737,914588,17979
8388616,134234112,779737,914588,17979
4398046512128,16386,779737,914588,17979
562949986975744,2621440,1044757,659428,8119
2251799822073856,175921860444160,1044757,659428,8119
68719480832,320,1044757,659428,8119
274877907968,21474836480,1044757,659428,8119
140737490452480,21474836480,1407719,256516,48069
17179869440,2621440,1407719,256516,48069
140737490452480,320,1407719,256516,48069
175921860444160,17179869440,1407719,256516,48069
68719476744,35184372089344,971979,724308,16017
4398054899712,281479271677952,971979,724308,16017
536871936,34360262656,971979,724308,16017
562949953486848,4194368,971979,724308,16017
68853694464,524292,1031403,664405,16496
564049465049088,4295000064,1031403,664405,16496
8404992,2199023255616,1031403,664405,16496
1026,35184640524288,1031403,664405,16496
8590458880,262146,1151914,509107,51283
70373039144960,2147500032,1151914,509107,51283
35184372088960,17592320262144,1151914,509107,51283
1048640,1099511627808,1151914,509107,51283
8320,24,862442,795895,53967
68157440,196608,862442,795895,53967
558345748480,1610612736,862442,795895,53967
70368744177665,13194139533312,862442,795895,53967
34816,551903297536,1086011,613908,12385
1125899906842628,67371008,1086011,613908,12385
285212672,17592186044417,1086011,613908,12385
2336462209024,8224,1086011,613908,12385
2251799813685249,65568,958297,745289,8718
100663296,4400193994752,958297,745289,8718
12288,537133056,958297,745289,8718
824633720832,17592186044424,958297,745289,8718
68719476800,4294967552,1192789,448790,70725
562949953945600,35184374185984,1192789,448790,70725
4294968320,17179869248,1192789,448790,70725
35184380477440,140737488879616,1192789,448790,70725
2304,1073742848,1143600,557019,11685
18874368,8796101410816,1143600,557019,11685
154618822656,68719476752,1143600,557019,11685
1266637395197952,562949953552384,1143600,557019,11685
17593259786240,536870914,1033275,545718,133311
262160,134217736,1033275,545718,133311
2147614720,1099511693312,1033275,545718,133311
8796093022240,4398046527488,1033275,545718,133311
562949953421313,4294967304,958484,736722,17098
75497472,536870976,958484,736722,17098
9216,35184372154368,958484,736722,17098
618475290624,4398047035392,958484,736722,17098
2251799813750784,1196268651020288,964601,738757,8946
4398080065536,17825792,964601,738757,8946
536875008,2176,964601,738757,8946
274877906952,146028888064,964601,738757,8946
549755815936,562949957615616,941072,758729,12503
137438961664,281474985099264,941072,758729,12503
16777217,34359739392,941072,758729,12503
1125899973951488,68719477248,941072,758729,12503
2097153,67117056,545282,1110676,56346
140737555464192,549755813889,545282,1110676,56346
549755814144,8193,545282,1110676,56346
17179877376,549822922752,545282,1110676,56346
4608,142606336,1146024,558120,8160
2533274790395904,17408,1146024,558120,8160
37748736,1168231104512,1146024,558120,8160
309237645312,562949953421314,1146024,558120,8160
4563402752,134234112,825134,851518,35652
37383395344384,1099645845504,825134,851518,35652
557056,16386,825134,851518,35652
68,1099511627778,825134,851518,35652
549755815936,3145728,862440,837829,12035
1125899973951488,384,862440,837829,12035
16777217,25769803776,862440,837829,12035
137438961664,211106232532992,862440,837829,12035
17660905521152,1099511889920,1229265,399918,83121
562949953421344,2147483650,1229265,399918,83121
263168,17592186060800,1229265,399918,83121
2155872256,134217760,1229265,399918,83121
16777217,8796095119360,985534,714195,12575
137438961664,17179869200,985534,714195,12575
549755815936,1073742080,985534,714195,12575
1125899973951488,140737488486400,985534,714195,12575
41943040,16777232,1120363,583727,8214
5120,8796093024256,1120363,583727,8214
343597383680,137439084544,1120363,583727,8214
2814749767106560,1125900980584448,1120363,583727,8214
8796093023232,4294967298,1094391,601629,16284
68719607808,134217792,1094391,601629,16284
8388624,35184372105216,1094391,601629,16284
562951027163136,1099512152064,1094391,601629,16284
2251799813685760,8388612,1109323,595108,7873
34393292800,562950221856768,1109323,595108,7873
281749854617600,2199023256576,1109323,595108,7873
4198400,68719509504,1109323,595108,7873
87960930222080,48,1063497,487721,161086
1310720,3221225472,1063497,487721,161086
10737418240,26388279066624,1063497,487721,161086
160,393216,1063497,487721,161086
1125899915231232,35184640524288,1134027,566303,11974
562949970198528,524292,1134027,566303,11974
68719478784,2199023255616,1134027,566303,11974
137438954496,4295000064,1134027,566303,11974
2260595906707456,281474976710664,1102243,601327,8734
4112,66048,1102243,601327,8734
275951648768,4432406249472,1102243,601327,8734
33685504,541065216,1102243,601327,8734
5120,524320,1097426,607031,7847
41943040,4295229440,1097426,607031,7847
2814749767106560,17592186044480,1097426,607031,7847
343597383680,35186519572480,1097426,607031,7847
290271069732864,134250496,1115892,572928,23484
4325376,2199023255554,1115892,572928,23484
528,1099780063232,1115892,572928,23484
35433480192,16388,1115892,572928,23484
562950020530176,8388624,712867,381863,617574
562951027163136,8388609,712867,381863,617574
68719607808,549755814912,712867,381863,617574
68719484928,8796093023232,712867,381863,617574
1125899906850816,4294983680,1008714,690228,13362
137438953473,524290,1008714,690228,13362
67110912,35184506306560,1008714,690228,13362
549772591104,1099511627840,1008714,690228,13362
2392537302040576,8594128896,1093886,611634,6784
4352,70403103916032,1093886,611634,6784
292057776128,1049088,1093886,611634,6784
35651584,281474976710784,1093886,611634,6784
1099511629824,2199291691008,507315,1191157,13832
16777218,2199023255556,507315,1191157,13832
1125900041060352,268468224,507315,1191157,13832
137438969856,32772,507315,1191157,13832
4672924418048,524320,958494,747821,5989
570425344,17592186044480,958494,747821,5989
2251799813685256,4295229440,958494,747821,5989
69632,35186519572480,958494,747821,5989
8796093022336,134234112,802139,880870,29295
1048592,1099645845504,802139,880870,29295
70369817919488,16386,802139,880870,29295
8590065664,1099511627778,802139,880870,29295
206158430208,4194432,1148735,552615,10954
25165824,70368744178176,1148735,552615,10954
3072,281483566645248,1148735,552615,10954
1688849860263936,34360786944,1148735,552615,10954
17609365913600,135266304,1108218,569698,34388
2149580800,16512,1108218,569698,34388
140737488355360,1108101562368,1108218,569698,34388
262400,70368744177666,1108218,569698,34388
140737496743936,5497558138880,1052081,643417,16806
68719476992,10,1052081,643417,16806
562949955518464,81920,1052081,643417,16806
17179870208,671088640,1052081,643417,16806
1134695999864832,18,1169807,478935,63562
16908288,1207959552,1169807,478935,63562
2064,147456,1169807,478935,63562
138512695296,9895604649984,1169807,478935,63562
2814749767106560,520,1112171,591775,8358
5120,4259840,1112171,591775,8358
343597383680,285873023221760,1112171,591775,8358
41943040,34896609280,1112171,591775,8358
137438955520,4398046511105,1448096,256267,7941
1125899923619840,8200,1448096,256267,7941
1125899923619840,550292684800,1448096,256267,7941
137438955520,67174400,1448096,256267,7941
1116691496960,4294967297,1070646,605386,36272
140737488355330,35184372097024,1070646,605386,36272
16640,67108928,1070646,605386,36272
136314880,549756338176,1070646,605386,36272
8388610,549755830272,1216081,420170,76053
1099511628800,67108866,1216081,420170,76053
68719493120,134217729,1216081,420170,76053
562950087639040,1099511635968,1216081,420170,76053
34360000512,524352,489476,1213516,9312
281477124194304,4295491584,489476,1213516,9312
17592186044928,35188667056128,489476,1213516,9312
4194336,35184372088896,489476,1213516,9312
17592186046464,140737488355392,975171,725045,12088
1125902054326272,35201551958016,975171,725045,12088
137439215616,4297064448,975171,725045,12088
16777248,524544,975171,725045,12088
281474977759232,70368878395392,1238135,371720,102449
70368748371968,1048578,1238135,371720,102449
8589935104,1099511627904,1238135,371720,102449
34359738496,8589950976,1238135,371720,102449
513,402653184,944177,744178,23949
282024732524544,49152,944177,744178,23949
34426847232,6,944177,744178,23949
4202496,3298534883328,944177,744178,23949
8589934656,2199023779840,1167973,375087,169244
70368744701952,4294967300,1167973,375087,169244
35184373137408,268435520,1167973,375087,169244
4294967424,35184372121600,1167973,375087,169244
275146342400,4398583382016,567440,1135107,9757
33587200,536936448,567440,1135107,9757
4100,65544,567440,1135107,9757
2253998836940800,4398046511112,567440,1135107,9757
554050781184,147456,861467,768439,82398
8256,9895604649984,861467,768439,82398
35184372088833,1207959552,861467,768439,82398
67633152,18,861467,768439,82398
70373039144960,17592320262144,1161655,498302,52347
1048640,262146,1161655,498302,52347
8590458880,2147500032,1161655,498302,52347
35184372088960,1099511627808,1161655,498302,52347
2392537302040576,1125899915231232,1050291,653220,8793
35651584,562949970198528,1050291,653220,8793
4352,68719478784,1050291,653220,8793
292057776128,137438954496,1050291,653220,8793
137438969856,34896609280,964641,734007,13656
16777218,4259840,964641,734007,13656
1099511629824,520,964641,734007,13656
1125900041060352,285873023221760,964641,734007,13656
2101248,8796093023232,1103562,601815,6927
141012366262272,68719607808,1103562,601815,6927
17213423616,8388624,1103562,601815,6927
2251799813685504,562951027163136,1103562,601815,6927
281483566645248,19327352832,1035562,653847,22895
34360786944,2359296,1035562,653847,22895
70368744178176,158329674399744,1035562,653847,22895
4194432,288,1035562,653847,22895
1073743872,70368744210432,1082313,619495,10496
137438953488,2199024304128,1082313,619495,10496
1125899906973696,8589934596,1082313,619495,10496
8796109799424,268435584,1082313,619495,10496
562949953421314,132096,716231,373121,622952
1082130432,17408,716231,373121,622952
8864812498944,142606336,716231,373121,622952
562949953421328,1168231104512,716231,373121,622952
281475513581568,4398047559680,1190492,418741,103071
4194312,70368744243200,1190492,418741,103071
34359803904,536871040,1190492,418741,103071
4398046511616,8589934600,1190492,418741,103071
140737488357376,35184374185984,1226044,429573,56687
137441050624,140737488879616,1226044,429573,56687
16777472,17179869248,1226044,429573,56687
1125917086711808,4294967552,1226044,429573,56687
1040,36507222016,978722,718447,15135
8519680,299067162755072,978722,718447,15135
69793218560,544,978722,718447,15135
571746046443520,4456448,978722,718447,15135
20480,281475245146112,1033479,670983,7842
167772160,2199023256064,1033479,670983,7842
1374389534720,4194308,1033479,670983,7842
2251799813685250,34359771136,1033479,670983,7842
67584,24,1103297,552628,56379
553648128,196608,1103297,552628,56379
4535485464576,1610612736,1103297,552628,56379
1125899906842632,13194139533312,1103297,552628,56379
17825792,17626545782784,1118970,582949,10385
146028888064,281474976710688,1118970,582949,10385
2176,2151677952,1118970,582949,10385
1196268651020288,262656,1118970,582949,10385
2260595906707456,70368744185856,1116174,586310,9820
4112,67108992,1116174,586310,9820
275951648768,8589934593,1116174,586310,9820
33685504,549756862464,1116174,586310,9820
34359739392,33280,1259644,381678,70982
562949957615616,281474976710660,1259644,381678,70982
68719477248,2233382993920,1259644,381678,70982
281474985099264,272629760,1259644,381678,70982
141012366262272,1075838976,1253545,417322,41437
2251799813685504,8813272891392,1253545,417322,41437
17213423616,131328,1253545,417322,41437
2101248,140737488355344,1253545,417322,41437
33587200,34359869440,1049178,654370,8756
2253998836940800,8796093022720,1049178,654370,8756
275146342400,281476050452480,1049178,654370,8756
4100,4194320,1049178,654370,8756
1168231104512,536871424,1016112,678978,17214
562949953421314,4398050705408,1016112,678978,17214
142606336,281474976776192,1016112,678978,17214
17408,34359738376,1016112,678978,17214
2251799813693440,32784,965717,737273,9314
274877906945,8796093022212,965717,737273,9314
549789368320,2200096997376,965717,737273,9314
67112960,268566528,965717,737273,9314
2251834173423616,33554944,37212,37212,1637880
274882101248,281474976714752,37212,37212,1637880
562949953421344,98304,985871,710478,15955
2155872256,6597069766656,985871,710478,15955
263168,805306368,985871,710478,15955
17660905521152,12,985871,710478,15955
268959744,131136,379852,727197,605255
35184372088836,8800387989504,379852,727197,605255
2203318222848,1074266112,379852,727197,605255
35184372088848,32832,379852,727197,605255
8796093022210,1073741828,363365,500120,848819
8796093054976,16400,363365,500120,848819
1100585369600,2199023386624,363365,500120,848819
134348800,268435472,363365,500120,848819
68736253952,17592187092992,1101358,600058,10888
563087392374784,8589934624,1101358,600058,10888
8390656,2147483776,1101358,600058,10888
1125899906843648,70368744439808,1101358,600058,10888
140737521909760,562949953683456,1111035,593052,8217
274877907200,2147484672,1111035,593052,8217
17179873280,68719476768,1111035,593052,8217
2251799815782400,17592194433024,1111035,593052,8217
1049600,140737488355330,1118467,577752,16085
70437463654400,136314880,1118467,577752,16085
562949953421440,1116691496960,1118467,577752,16085
8598323200,16640,1118467,577752,16085
2101248,70368744177680,1112214,593351,6739
141012366262272,1074790400,1112214,593351,6739
2251799813685504,8804682956800,1112214,593351,6739
17213423616,131200,1112214,593351,6739
4196352,805306368,994978,705932,11394
281612415664128,12,994978,705932,11394
34376515584,6597069766656,994978,705932,11394
1125899906843136,98304,994978,705932,11394
16785408,65792,1033921,665060,13323
1126449662656512,4415226380288,1033921,665060,13323
2049,140737488355336,1033921,665060,13323
137506062336,538968064,1033921,665060,13323
2251799813685256,281475010265088,434368,1142223,135713
4672924418048,34359742464,434368,1142223,135713
274877907456,69632,434368,1142223,135713
2251799817879552,570425344,434368,1142223,135713
1040,4398047559680,1101467,595594,15243
571746046443520,536871040,1101467,595594,15243
69793218560,70368744243200,1101467,595594,15243
8519680,8589934600,1101467,595594,15243
35184372088836,4294967298,506552,361683,844069
2203318222848,1099512152064,506552,361683,844069
268959744,134217792,506552,361683,844069
35184372105216,32832,506552,361683,844069
68719509504,8796093022210,1046928,648913,16463
2199023256576,134348800,1046928,648913,16463
8388612,1100585369600,1046928,648913,16463
562950221856768,16400,1046928,648913,16463
1040,262145,1126157,569087,17060
8519680,2147491840,1126157,569087,17060
571746046443520,549755813920,1126157,569087,17060
69793218560,17592253153280,1126157,569087,17060
16777218,562949953552384,1014401,685720,12183
137438969856,1073742848,1014401,685720,12183
1099511629824,68719476752,1014401,685720,12183
1125900041060352,8796101410816,1014401,685720,12183
17592188141568,2207613190144,1111258,566676,34370
17179869216,70368744177668,1111258,566676,34370
140737488617472,32896,1111258,566676,34370
2147483904,269484032,1111258,566676,34370
35184640524288,20,966988,528163,217153
4295000064,10995116277760,966988,528163,217153
524292,1342177280,966988,528163,217153
2199023255616,163840,966988,528163,217153
131076,536879104,905446,576293,230565
2199023255568,65537,905446,576293,230565
1073774592,4398113619968,905446,576293,230565
8796361457664,549755813896,905446,576293,230565
137472507904,140737488355344,1117003,589559,5742
1126174784749568,131328,1117003,589559,5742
16781312,8813272891392,1117003,589559,5742
2251799813687296,1075838976,1117003,589559,5742
34359738624,17246978048,1201764,416362,94178
281474978807808,141287244169216,1201764,416362,94178
140737492549632,2105344,1201764,416362,94178
17179869696,257,1201764,416362,94178
35184640524288,8196,1044707,426211,241386
4295000064,2199023255553,1044707,426211,241386
524292,550024249344,1044707,426211,241386
2199023255616,67141632,1044707,426211,241386
33554434,1125902054326272,1015675,689722,6907
2251799947902976,16777248,1015675,689722,6907
1099511631872,137439215616,1015675,689722,6907
274877923328,17592186046464,1015675,689722,6907
35184372088960,2147500032,1142092,520410,49802
1048640,17592320262144,1142092,520410,49802
70373039144960,262146,1142092,520410,49802
8590458880,1099511627808,1142092,520410,49802
4294971392,9345848836096,1060244,644639,7421
2251799814209536,1140850688,1060244,644639,7421
274877907008,139264,1060244,644639,7421
35184405643264,17,1060244,644639,7421
8390656,2097156,1173151,526027,13126
563087392374784,140737756790784,1173151,526027,13126
68736253952,17179901952,1173151,526027,13126
1125899906843648,2199023255808,1173151,526027,13126
85899345920,17594333528064,853554,849699,9051
1280,262176,853554,849699,9051
10485760,2147745792,853554,849699,9051
703687441776640,17592186044448,853554,849699,9051
2251799813816320,33554436,675631,418247,618426
274877906960,2199023259648,675631,418247,618426
2251800082120704,8796126576640,675631,418247,618426
274877939712,1073745920,675631,418247,618426
2199027449856,140737488420864,1017732,669331,25241
268435968,17179869192,1017732,669331,25241
281474976743424,4398048608256,1017732,669331,25241
34359738372,536871168,1017732,669331,25241
8590458880,65600,1144463,397612,170229
70373039144960,537395200,1144463,397612,170229
1048640,35184372088840,1144463,397612,170229
35184372088960,4402341478400,1144463,397612,170229
549757911040,33,1111684,490698,109922
17179869185,270336,1111684,490698,109922
140737488363520,2214592512,1111684,490698,109922
67109120,18141941858304,1111684,490698,109922
1125917086711808,4398046511108,1075494,624725,12085
140737488357376,32776,1075494,624725,12085
16777472,268500992,1075494,624725,12085
137441050624,2199560126464,1075494,624725,12085
275146342400,16640,1131606,572326,8372
4100,1116691496960,1131606,572326,8372
33587200,140737488355330,1131606,572326,8372
2253998836940800,136314880,1131606,572326,8372
309237645312,67371008,1182059,521342,8903
2533274790395904,551903297536,1182059,521342,8903
4608,17592186044417,1182059,521342,8903
37748736,8224,1182059,521342,8903
1125899906842626,1073741952,962168,738498,11638
150994944,8589934608,962168,738498,11638
18432,8796094070784,962168,738498,11638
1236950581248,70368744308736,962168,738498,11638
274877906945,4294967552,950297,753147,8860
2251799813693440,35184374185984,950297,753147,8860
549789368320,140737488879616,950297,753147,8860
67112960,17179869248,950297,753147,8860
103079215104,2199023255680,1198761,498275,15268
844424930131968,1048580,1198761,498275,15268
1536,8589967360,1198761,498275,15268
12582912,70369012613120,1198761,498275,15268
70368760954880,562967133290496,977714,723179,11411
137438953600,140737488356352,977714,723179,11411
8589936640,68721573888,977714,723179,11411
1125899907891200,8388864,977714,723179,11411
8796227239936,1099511627777,873173,387379,451752
1073758208,549890031616,873173,387379,451752
131074,67125248,873173,387379,451752
1099511627792,8194,873173,387379,451752
1056,1073741826,1133958,561382,16964
8650752,8796093038592,1133958,561382,16964
580542139465728,1099511758848,1133958,561382,16964
70866960384,134217744,1133958,561382,16964
8912896,149533581377536,1047849,649415,15040
1088,18253611008,1047849,649415,15040
598134325510144,2228224,1047849,649415,15040
73014444032,272,1047849,649415,15040
35184372088864,4294967312,850670,378138,483496
17596481011712,8796093546496,850670,378138,483496
35184372219904,262208,850670,378138,483496
2148007936,1073741888,850670,378138,483496
8589967360,160,355331,914489,442484
10737418240,2199023255680,355331,914489,442484
70369012613120,1310720,355331,914489,442484
87960930222080,1048580,355331,914489,442484
70368745226240,2199023386624,1437548,262176,12580
8589934720,1073741828,1437548,262176,12580
70368745226240,8796093054976,1437548,262176,12580
8589934720,268435472,1437548,262176,12580
281479271677952,17592454479872,1127683,560206,24415
4194368,262148,1127683,560206,24415
35184372089344,2199023255584,1127683,560206,24415
34360262656,2147516416,1127683,560206,24415
1126999418470400,68719542272,1056764,643543,11997
16793600,4398046512128,1056764,643543,11997
2050,562950490292224,1056764,643543,11997
137573171200,8388616,1056764,643543,11997
72,3221225472,906176,729584,76544
589824,26388279066624,906176,729584,76544
39582418599936,393216,906176,729584,76544
4831838208,48,906176,729584,76544
281474976710720,34359738384,983231,378383,350690
4299161600,1073742336,983231,378383,350690
281474976841728,524800,983231,378383,350690
35218731827200,8796097216512,983231,378383,350690
553648128,34359771136,1086297,612503,13504
1125899906842632,2199023256064,1086297,612503,13504
67584,4194308,1086297,612503,13504
4535485464576,281475245146112,1086297,612503,13504
8519680,134217744,1223165,404933,84206
1040,8796093038592,1223165,404933,84206
69793218560,1099511758848,1223165,404933,84206
571746046443520,1073741826,1223165,404933,84206
281474976710912,140737622573056,1250719,366597,94988
140771848093696,17179885568,1250719,366597,94988
2097664,1099511628032,1250719,366597,94988
17184063488,2097154,1250719,366597,94988
274882101248,18874368,1012955,690745,8604
281474976714752,1266637395197952,1012955,690745,8604
33554944,2304,1012955,690745,8604
2251834173423616,154618822656,1012955,690745,8604
2253998836940800,4259840,1008360,695121,8823
275146342400,520,1008360,695121,8823
33587200,285873023221760,1008360,695121,8823
4100,34896609280,1008360,695121,8823
73014444032,557056,1172914,464486,74904
8912896,68,1172914,464486,74904
598134325510144,4563402752,1172914,464486,74904
1088,37383395344384,1172914,464486,74904
140737490452480,8589934720,1388646,316420,7238
17179869440,70368745226240,1388646,316420,7238
2251799814209536,8598323200,991322,714054,6928
4294971392,70437463654400,991322,714054,6928
35184405643264,562949953421440,991322,714054,6928
274877907008,1049600,991322,714054,6928
563499709235200,8589935616,1007504,457385,247415
562949954469888,68786585600,1007504,457385,247415
68719476864,8396800,1007504,457385,247415
70368752566272,1025,1007504,457385,247415
33554688,4195328,1002701,700763,8840
274880004096,34368126976,1002701,700763,8840
2251816993554432,281543696187392,1002701,700763,8840
140737488359424,562949953421824,1002701,700763,8840
2199024304128,335544320,1035890,504168,172246
8589934596,2748779069440,1035890,504168,172246
268435584,40960,1035890,504168,172246
70368744210432,5,1035890,504168,172246
4294967297,294912,847626,782127,82551
549756338176,36,847626,782127,82551
35184372097024,2415919104,847626,782127,82551
67108928,19791209299968,847626,782127,82551
5368709120,549755813920,1119504,510851,81949
655360,17592253153280,1119504,510851,81949
43980465111040,262145,1119504,510851,81949
80,2147491840,1119504,510851,81949
1125899906842752,8606711808,37213,37213,1637878
70506183131136,1050624,37213,37213,1637878
4466765987840,1649267441664,1066597,627045,18662
562949953421320,3,1066597,627045,18662
66560,24576,1066597,627045,18662
545259520,201326592,1066597,627045,18662
2097664,131076,1121160,569870,21274
17184063488,1073774592,1121160,569870,21274
281474976710912,2199023255568,1121160,569870,21274
140771848093696,8796361457664,1121160,569870,21274
266240,1125899906973696,1093106,612526,6672
2181038080,1073743872,1093106,612526,6672
17867063951360,8796109799424,1093106,612526,6672
2251799813685280,137438953488,1093106,612526,6672
33280,141836999983104,1008723,680628,22953
281474976710660,17314086912,1008723,680628,22953
2233382993920,2113536,1008723,680628,22953
272629760,258,1008723,680628,22953
1196268651020288,10737418240,1145884,513577,52843
146028888064,1310720,1145884,513577,52843
2176,87960930222080,1145884,513577,52843
17825792,160,1145884,513577,52843
8390656,281474976710658,1176255,523800,12249
68736253952,16896,1176255,523800,12249
1125899906843648,1133871366144,1176255,523800,12249
563087392374784,138412032,1176255,523800,12249
4194432,2097154,1141888,545665,24751
281483566645248,140737622573056,1141888,545665,24751
34360786944,17179885568,1141888,545665,24751
70368744178176,1099511628032,1141888,545665,24751
844424930131968,70368744177666,1195059,500342,16903
1536,16512,1195059,500342,16903
103079215104,1108101562368,1195059,500342,16903
12582912,135266304,1195059,500342,16903
33555456,4398046543872,1065000,638872,8432
2251868533161984,2199023321088,1065000,638872,8432
274886295552,268435464,1065000,638872,8432
562949953425408,536870916,1065000,638872,8432
281474976711680,8796227239936,1124560,571593,16151
562984313159680,1073758208,1124560,571593,16151
68723671040,131074,1124560,571593,16151
8389120,1099511627792,1124560,571593,16151
4198400,137573171200,1038514,665888,7902
34393292800,1126999418470400,1038514,665888,7902
2251799813685760,16793600,1038514,665888,7902
281749854617600,2050,1038514,665888,7902
150994944,262656,992632,707490,12182
1125899906842626,17626545782784,992632,707490,12182
18432,281474976710688,992632,707490,12182
1236950581248,2151677952,992632,707490,12182
16779264,4195328,1488818,215107,8379
1125899906844672,562949953421824,1488818,215107,8379
1126037345796096,281543696187392,1488818,215107,8379
137455730688,34368126976,1488818,215107,8379
6144,8796109799424,1303085,389117,20102
412316860416,1125899906973696,1303085,389117,20102
50331648,137438953488,1303085,389117,20102
3377699720527872,1073743872,1303085,389117,20102
1040,549756338176,1123290,572758,16256
69793218560,35184372097024,1123290,572758,16256
8519680,4294967297,1123290,572758,16256
571746046443520,67108928,1123290,572758,16256
274877972480,2147500032,1106907,595469,9928
2251800350556160,17592320262144,1106907,595469,9928
33554440,262146,1106907,595469,9928
4398046515200,1099511627808,1106907,595469,9928
33554688,554050781184,1153152,552259,6893
274880004096,35184372088833,1153152,552259,6893
140737488359424,67633152,1153152,552259,6893
2251816993554432,8256,1153152,552259,6893
2097664,131328,1258028,359714,94562
281474976710912,140737488355344,1258028,359714,94562
17184063488,1075838976,1258028,359714,94562
140771848093696,8813272891392,1258028,359714,94562
1128098930098176,25769803776,912612,787869,11823
2052,211106232532992,912612,787869,11823
137707388928,3145728,912612,787869,11823
16809984,384,912612,787869,11823
2251799813685252,70368744194048,1101265,601850,9189
2473901162496,8589934594,1101265,601850,9189
301989888,1099512676352,1101265,601850,9189
36864,134217856,1101265,601850,9189
562949953423360,66048,1163110,537347,11847
1125968626319360,281474976710664,1163110,537347,11847
137447342080,4432406249472,1163110,537347,11847
16778240,541065216,1163110,537347,11847
8589967360,67108880,1044759,612084,55461
2199023255680,1073741825,1044759,612084,55461
1048580,8796093030400,1044759,612084,55461
70369012613120,549755944960,1044759,612084,55461
70437463654400,2199023386624,1095593,600777,15934
8598323200,268435472,1095593,600777,15934
1049600,8796093054976,1095593,600777,15934
562949953421440,1073741828,1095593,600777,15934
140746078289920,17592186306560,805577,896805,9922
17180917760,2147483680,805577,896805,9922
2097280,17592186306560,805577,896805,9922
70368744177920,2147483680,805577,896805,9922
1536,67371008,1199208,497104,15992
103079215104,17592186044417,1199208,497104,15992
12582912,551903297536,1199208,497104,15992
844424930131968,8224,1199208,497104,15992
4352,132096,1126087,578223,7994
2392537302040576,562949953421328,1126087,578223,7994
292057776128,8864812498944,1126087,578223,7994
35651584,1082130432,1126087,578223,7994
70368745226240,10737418240,1402912,256504,52888
8589934720,1310720,1402912,256504,52888
87960930222080,8589934720,1402912,256504,52888
70368745226240,160,1402912,256504,52888
562951027163136,68719607808,31016,18821,1662467
8388624,8796093023232,31016,18821,1662467
68719607808,8388624,31016,18821,1662467
562951027163136,8796093023232,31016,18821,1662467
68,1073741825,1059467,569343,83494
4563402752,67108880,1059467,569343,83494
557056,8796093030400,1059467,569343,83494
37383395344384,549755944960,1059467,569343,83494
70368744179712,536870913,1111953,587850,12501
16777344,4398046519296,1111953,587850,12501
1125908496777216,549755879424,1111953,587850,12501
137440002048,67108872,1111953,587850,12501
562949953454080,21474836480,886989,809854,15461
68719476740,2621440,886989,809854,15461
2199031644160,320,886989,809854,15461
268436480,175921860444160,886989,809854,15461
2162688,8589934656,967473,712520,32311
145135534866432,4294967424,967473,712520,32311
